id,formula,cif_path,split,y_true,published_e_hull_ev_atom,source_pred_affine_energy_composition,source_pred_composition_only_linear,natoms,nelements
wbm-step1-003190,As2Ag3Cs3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003190.cif,train,-0.043375,-0.06,-0.1506378789043965,-0.1390406212904149,8,3
wbm-step1-003192,As2AgLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003192.cif,train,-0.103125,-0.024,-0.1546077092129589,-0.132643317620995,8,3
wbm-step1-003193,As2Ag,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003193.cif,train,0.0033333333333333,0.04,-0.0503591612616199,-0.0611760018796646,12,2
wbm-step1-003194,As2Au2Pb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003194.cif,train,-0.0003,0.054,-0.0602564645758597,-0.0639118649543581,10,3
wbm-step1-003196,As2AuU,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003196.cif,train,-0.056625,0.043,-0.0884256270209671,-0.0817169323035586,8,3
wbm-step1-003197,As2Au,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003197.cif,train,0.0007499999999999,0.036,-0.0675427960558367,-0.0848651242241719,12,2
wbm-step1-003198,As2Au,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003198.cif,train,-0.0003333333333333,0.023,-0.0681808103268913,-0.0848651242241719,12,2
wbm-step1-003199,As2BaAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003199.cif,train,-0.056,0.01,-0.1311338166670083,-0.1261625040442905,10,3
wbm-step1-003200,As2BaAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003200.cif,train,-0.0992,0.074,-0.1276296294967872,-0.1261625040442905,5,3
wbm-step1-003201,As2BaAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003201.cif,train,-0.0531,0.04,-0.129715587427484,-0.1261625040442905,10,3
wbm-step1-003202,As2BaAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003202.cif,train,-0.104,0.051,-0.1289429279282664,-0.1261625040442905,5,3
wbm-step1-003204,As2BaHg2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003204.cif,train,-0.0876,0.042,-0.1190324428211542,-0.1150386089049332,5,3
wbm-step1-003205,As2BaIr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003205.cif,train,-0.0972,0.113,-0.147744715954507,-0.1485760618378739,5,3
wbm-step1-003206,As2BaIr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003206.cif,train,-0.0499,0.1,-0.1486884166177248,-0.1485760618378739,10,3
wbm-step1-003207,As2BaIr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003207.cif,train,-0.1274,-0.037,-0.1562183438729526,-0.1485760618378739,5,3
wbm-step1-003209,As2BaOs2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003209.cif,train,-0.0732,0.128,-0.0827560991656427,-0.0758060520901195,5,3
wbm-step1-003210,As2BaPt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003210.cif,train,-0.1372,0.104,-0.1726703450398239,-0.1732562218218238,5,3
wbm-step1-003211,As2BaPt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003211.cif,train,-0.077,0.019,-0.1786987355494091,-0.1732562218218238,10,3
wbm-step1-003212,As2BaPt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003212.cif,train,-0.1466,0.056,-0.1762959553670171,-0.1732562218218238,5,3
wbm-step1-003213,As2Ba,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003213.cif,train,-0.1281666666666666,0.007,-0.2315901988885175,-0.2384589635167778,6,2
wbm-step1-003214,As2Cd2Ba,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003214.cif,train,-0.1163999999999999,-0.015,-0.2482360929264389,-0.2385861544174535,5,3
wbm-step1-003215,As2Cd2Yb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003215.cif,train,-0.1248,-0.082,-0.2176989949049445,-0.2020422587922593,5,3
wbm-step1-003216,As2Cd3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003216.cif,train,-0.0076,0.029,-0.2020190994177524,-0.2026416760284715,5,2
wbm-step1-003217,As2CdBa2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003217.cif,train,-0.0949,-0.076,-0.2829850822726492,-0.2745306328064356,10,3
wbm-step1-003218,As2CdBa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003218.cif,train,-0.07575,0.092,-0.2396969001933919,-0.2385384578297001,8,3
wbm-step1-003219,As2CdCs4,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003219.cif,train,-0.0568571428571428,-0.094,-0.2932654585217066,-0.2966165605779652,7,3
wbm-step1-003224,As2CeAu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003224.cif,train,-0.100625,-0.057,-0.1440757212502541,-0.1310888200182121,8,3
wbm-step1-003225,As2CePt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003225.cif,train,-0.0848,0.079,-0.1553489234301757,-0.1435083367592148,10,3
wbm-step1-003226,As2CePt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003226.cif,train,-0.143,0.211,-0.1466613742405196,-0.1435083367592148,5,3
wbm-step1-003227,As2Ce,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003227.cif,train,-0.083,-0.044,-0.1995155952873174,-0.1888791550790962,12,2
wbm-step1-003230,As2Cs2Pb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003230.cif,train,-0.0296999999999999,0.074,-0.2304571676603745,-0.2348908815641676,10,3
wbm-step1-003231,As2Cs2Pt,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003231.cif,train,-0.0508,-0.058,-0.2276431456602642,-0.2285320759673031,10,3
wbm-step1-003233,As2CsAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003233.cif,train,-0.0234,0.134,-0.1107348757684335,-0.1194957087736317,5,3
wbm-step1-003234,As2CsIr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003234.cif,train,-0.092,-0.14,-0.151260287129146,-0.1419092665672151,5,3
wbm-step1-003235,As2CsOs2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003235.cif,train,-0.0243999999999999,0.137,-0.0737182299859885,-0.0691392568194607,5,3
wbm-step1-003236,As2CsPt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003236.cif,train,-0.0872,-0.025,-0.1635566110551055,-0.166589426551165,5,3
wbm-step1-003237,As2DyAu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003237.cif,train,-0.090375,0.058,-0.2340799129366834,-0.2280121698712777,8,3
wbm-step1-003239,As2ErAu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003239.cif,train,-0.0875,0.073,-0.223997053190419,-0.2191535705910404,8,3
wbm-step1-003241,As2EuAu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003241.cif,train,-0.07275,0.107,-0.1898619693782511,-0.1849691168159816,8,3
wbm-step1-003242,As2GdAu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003242.cif,train,-0.093375,0.035,-0.1699816529689762,-0.161556658993778,8,3
wbm-step1-003243,As2Gd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003243.cif,train,-0.0775,0.094,-0.2357460394004142,-0.2295029403798508,12,2
wbm-step1-003244,As2Hf,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003244.cif,train,-0.1118333333333333,-0.0,-0.1817207493025406,-0.1850171902222018,6,2
wbm-step1-003245,As2Hf,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003245.cif,train,-0.124,-0.073,-0.1866437013612255,-0.1850171902222018,6,2
wbm-step1-003246,As2Hg,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003246.cif,train,0.0073333333333333,0.044,-0.0611657720470361,-0.0755952116080409,6,2
wbm-step1-003248,As2Ho,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003248.cif,train,-0.0759166666666666,0.109,-0.2806259873204602,-0.2756485962546873,12,2
wbm-step1-003249,As2InCs2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003249.cif,train,-0.0336,0.088,-0.2219788435701586,-0.2274008003830753,10,3
wbm-step1-003250,As2Ir,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003250.cif,train,-0.026,0.069,-0.1037523377865714,-0.1035430890521581,12,2
wbm-step1-003251,As2Ir,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003251.cif,train,-0.0673333333333333,-0.023,-0.1090226440865034,-0.1035430890521581,6,2
wbm-step1-003252,As2LaAu2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003252.cif,train,-0.1149999999999999,0.085,-0.1200468699644193,-0.1118716904706122,5,3
wbm-step1-003253,As2LaAu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003253.cif,train,-0.10225,-0.016,-0.1655888915806108,-0.1504101593793754,8,3
wbm-step1-003254,As2LaIr2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003254.cif,train,-0.1414,0.067,-0.1494380146440194,-0.1342852482641956,5,3
wbm-step1-003255,As2LaOs2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003255.cif,train,-0.089,0.254,-0.0763285370514507,-0.0615152385164412,5,3
wbm-step1-003256,As2LaPt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003256.cif,train,-0.095,0.034,-0.1778795024080289,-0.1589654082481456,10,3
wbm-step1-003257,As2LaPt2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003257.cif,train,-0.1698,0.135,-0.1721923766570102,-0.1589654082481456,5,3
wbm-step1-003258,As2LaPt,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003258.cif,train,-0.11175,0.195,-0.192124787171142,-0.1798437329903338,8,3
wbm-step1-003260,As2Lu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003260.cif,train,-0.0716666666666666,0.122,-0.3112448475940904,-0.3093275591364287,12,2
wbm-step1-003262,As2NbPd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003262.cif,train,-0.032875,-0.012,-0.1245909918710727,-0.1209180152057534,16,3
wbm-step1-003263,As2NbPt,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003263.cif,train,-0.0311875,0.112,-0.1322253889109998,-0.1319358447525823,16,3
wbm-step1-003265,As2Nb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003265.cif,train,-0.0295833333333333,0.095,-0.143508503493259,-0.1507637565769788,12,2
wbm-step1-003267,As2Os,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003267.cif,train,-0.019,-0.228,-0.0507061353178012,-0.0429014142623628,12,2
wbm-step1-003268,As2Pd2Ba,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003268.cif,train,-0.0769,-0.041,-0.1630451329295993,-0.1556276945468976,10,3
wbm-step1-003269,As2Pd2Ce,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003269.cif,train,-0.0853,0.009,-0.13986156932596,-0.1258798094842886,10,3
wbm-step1-003271,As2Pd2Dy,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003271.cif,train,-0.1546,0.087,-0.2116785845050728,-0.2034184893667412,5,3
wbm-step1-003272,As2Pd2Er,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003272.cif,train,-0.1472,0.12,-0.2026385151280826,-0.1963316099425514,5,3
wbm-step1-003273,As2Pd2Ho,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003273.cif,train,-0.151,0.104,-0.1859853327584394,-0.1779414741896433,5,3
wbm-step1-003274,As2Pd2La,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003274.cif,train,-0.0950999999999999,-0.048,-0.1626136250442758,-0.1413368809732194,10,3
wbm-step1-003275,As2Pd2Lu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003275.cif,train,-0.1348,0.167,-0.2016202271118299,-0.1981488519186881,5,3
wbm-step1-003276,As2Pd2Tb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003276.cif,train,-0.1582,0.071,-0.1374531044486687,-0.1286725838857526,5,3
wbm-step1-003277,As2Pd2Th,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003277.cif,train,-0.1616,0.037,-0.1357609825997351,-0.1256085601378697,5,3
wbm-step1-003278,As2Pd2Tm,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003278.cif,train,-0.1427999999999999,0.137,-0.1374959088495649,-0.1347428018229309,5,3
wbm-step1-003280,As2Pd2Yb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003280.cif,train,-0.1578,-0.023,-0.1316702658706874,-0.1190837989217033,5,3
wbm-step1-003281,As2PdLa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003281.cif,train,-0.117625,0.063,-0.1853076212606095,-0.1688259034435049,8,3
wbm-step1-003283,As2Pd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003283.cif,train,-0.0196666666666666,0.131,-0.0881978488254599,-0.1094194496430112,3,2
wbm-step1-003285,As2Pd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003285.cif,train,-0.0496666666666666,-0.109,-0.1020328715556035,-0.1094194496430112,6,2
wbm-step1-003286,As2Pd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003286.cif,train,-0.0515,-0.119,-0.1027543061009744,-0.1094194496430112,6,2
wbm-step1-003287,As2PrAu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003287.cif,train,-0.09375,0.013,-0.1409870015430644,-0.1317503067576314,8,3
wbm-step1-003288,As2Pt3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003288.cif,train,-0.0303,0.013,-0.0967800897638048,-0.1046467771350269,10,2
wbm-step1-003289,As2Pt,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003289.cif,train,-0.0410833333333333,-0.493,-0.126844211139772,-0.124109889038783,12,2
wbm-step1-003290,As2Pt,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003290.cif,train,-0.067,-0.201,-0.1091116093814116,-0.124109889038783,3,2
wbm-step1-003291,As2Pt,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003291.cif,train,-0.0823333333333333,-0.494,-0.1269885826249945,-0.124109889038783,6,2
wbm-step1-003292,As2Pu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003292.cif,train,-0.0576666666666666,-0.013,-0.1744467302867604,-0.1672291589122477,12,2
wbm-step1-003294,As2Rb2In,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003294.cif,train,-0.0301999999999999,0.07,-0.1691846766845027,-0.169361895449088,10,3
wbm-step1-003295,As2Rb2Ir,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003295.cif,train,-0.0266,0.13,-0.1558539958947561,-0.1581530910413408,10,3
wbm-step1-003298,As2Rb2Rh,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003298.cif,train,-0.0371,0.109,-0.1640880047476353,-0.1618551321855135,10,3
wbm-step1-003299,As2Rb2Ru,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003299.cif,train,-0.0173,0.198,-0.1471240029267855,-0.1523488002946492,10,3
wbm-step1-003301,As2Rb3Au3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003301.cif,train,-0.059,-0.074,-0.1276221814446042,-0.1112794105523724,8,3
wbm-step1-003302,As2Rb4Cd,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003302.cif,train,-0.0537142857142857,-0.079,-0.2192956748793875,-0.2137038392436976,7,3
wbm-step1-003304,As2RbRh2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003304.cif,train,-0.1222,-0.111,-0.138128463614552,-0.1202938963885667,5,3
wbm-step1-003306,As2Rb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003306.cif,train,-0.0568333333333333,0.035,-0.1733987513660625,-0.1789818839540237,6,2
wbm-step1-003307,As2Rb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003307.cif,train,-0.0076666666666666,0.33,-0.1595694798140062,-0.1789818839540237,6,2
wbm-step1-003308,As2Re,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003308.cif,train,-0.0051666666666666,0.049,-0.079448744745056,-0.0892928678836995,6,2
wbm-step1-003309,As2Rh2Ba,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003309.cif,train,-0.1344,0.054,-0.1622216419759606,-0.1559801441262192,5,3
wbm-step1-003310,As2Rh2Ba,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003310.cif,train,-0.0692,0.034,-0.1630734647500279,-0.1559801441262192,10,3
wbm-step1-003311,As2Rh2Ce,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003311.cif,train,-0.0732,0.157,-0.1373948765782031,-0.1262322590636103,10,3
wbm-step1-003312,As2Rh2Ce,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003312.cif,train,-0.1716,0.03,-0.1454507828999797,-0.1262322590636103,5,3
wbm-step1-003313,As2Rh2La,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003313.cif,train,-0.0986,-0.041,-0.1691081417101652,-0.141689330552541,10,3
wbm-step1-003314,As2Rh2La,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003314.cif,train,-0.1826,0.031,-0.1649058912035655,-0.141689330552541,5,3
wbm-step1-003315,As2Rh3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003315.cif,train,-0.0874,0.046,-0.0885988749644335,-0.07873266059162,5,2
wbm-step1-003317,As2RhCs2,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003317.cif,train,-0.0388,0.11,-0.2161730570135291,-0.2198940371195008,10,3
wbm-step1-003319,As2Rh,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003319.cif,train,-0.0408333333333333,0.215,-0.1025835834558124,-0.1097131576257792,6,2
wbm-step1-003320,As2Rh,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003320.cif,train,-0.0315833333333333,0.081,-0.1099421030503972,-0.1097131576257792,12,2
wbm-step1-003322,As2Ru2Ce,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003322.cif,train,-0.1466,-0.04,-0.1288640471782547,-0.1072195952818817,5,3
wbm-step1-003324,As2Ru2Er,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003324.cif,train,-0.1384,0.047,-0.1954658929051174,-0.1776713957401444,5,3
wbm-step1-003325,As2Ru2Ho,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003325.cif,train,-0.1406,0.041,-0.1783784683978289,-0.1592812599872363,5,3
wbm-step1-003326,As2Ru2Lu,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003326.cif,train,-0.1308,0.064,-0.1956549575985189,-0.1794886377162812,5,3
wbm-step1-003328,As2Ru2Pr,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003328.cif,train,-0.1482,-0.02,-0.1295664699897325,-0.1077487846734172,5,3
wbm-step1-003329,As2Ru2Tb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003329.cif,train,-0.1446,0.028,-0.1289712998334437,-0.1100123696833457,5,3
wbm-step1-003330,As2Ru2Th,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003330.cif,train,-0.1426,-0.003,-0.1260770126119542,-0.1069483459354627,5,3
wbm-step1-003331,As2Ru2Tm,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003331.cif,train,-0.1358,0.053,-0.1307982098915985,-0.116082587620524,5,3
wbm-step1-003333,As2Ru2Yb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003333.cif,train,-0.145,-0.124,-0.1233420515408543,-0.1004235847192964,5,3
wbm-step1-003334,As2RuBa,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003334.cif,train,-0.077125,0.131,-0.1770297869696479,-0.1750267865340983,8,3
wbm-step1-003335,As2Ru,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003335.cif,train,-0.0336666666666666,-0.222,-0.1046575411264836,-0.0938692711410054,12,2
wbm-step1-003336,As2Ru,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003336.cif,train,-0.0028333333333333,0.148,-0.08262483425789,-0.0938692711410054,12,2
wbm-step1-003337,As2Se2Te,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003337.cif,train,-0.0166,0.01,-0.061351207433653,-0.0957723291452164,5,3
wbm-step1-003338,As2Se2Te,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003338.cif,train,-0.008,0.053,-0.0582217630807176,-0.0957723291452164,5,3
wbm-step1-003339,As2Se3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003339.cif,train,-0.0126,-0.047,-0.0730880122677267,-0.1094706042687777,10,2
wbm-step1-003340,As2Se3,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003340.cif,train,-0.0224,-0.033,-0.0723368914942872,-0.1094706042687777,5,2
wbm-step1-003341,As2Se4Pb,<RUNS_ROOT>/protocol_conditioned_20260530/wbm50k_protocol/export/cif/wbm-step1-003341.cif,train,-0.0288571428571428,0.051,-0.0817324291018363,-0.1054415685395116,7,3
