id,formula,reduced_formula,target_chemical_system,source_structure_seen,source_formula_seen,source_chemical_system_seen
mb-mp-e-form-095371,Ta2H4O7,Ta2H4O7,H-O-Ta,True,True,True
mb-mp-e-form-095508,LiMn3(O2F)2,LiMn3(O2F)2,F-Li-Mn-O,True,True,True
mb-mp-e-form-095524,WO2F,WO2F,F-O-W,True,True,True
mb-mp-e-form-095593,Li2V3BiO8,Li2V3BiO8,Bi-Li-O-V,True,True,True
mb-mp-e-form-095598,Na3FePCO7,Na3FePCO7,C-Fe-Na-O-P,True,True,True
mb-mp-e-form-095622,Li3Cr2FeO6,Li3Cr2FeO6,Cr-Fe-Li-O,True,True,True
mb-mp-e-form-095639,Na2FePCO7,Na2FePCO7,C-Fe-Na-O-P,True,True,True
mb-mp-e-form-095669,Li3Bi3P8O29,Li3Bi3P8O29,Bi-Li-O-P,True,True,True
mb-mp-e-form-095733,VO2,VO2,O-V,True,True,True
mb-mp-e-form-095893,MnFeCo(PO4)3,MnFeCo(PO4)3,Co-Fe-Mn-O-P,False,True,True
mb-mp-e-form-095902,MnFeCo(PO4)3,MnFeCo(PO4)3,Co-Fe-Mn-O-P,False,True,True
mb-mp-e-form-096083,SrEuNiO4,SrEuNiO4,Eu-Ni-O-Sr,False,False,False
mb-mp-e-form-096095,Sm7Ti4(Se2O)6,Sm7Ti4(Se2O)6,O-Se-Sm-Ti,False,False,True
mb-mp-e-form-096200,LiCu(PO3)2,LiCu(PO3)2,Cu-Li-O-P,True,True,True
mb-mp-e-form-096230,LiFe2(PO4)3,LiFe2(PO4)3,Fe-Li-O-P,True,True,True
mb-mp-e-form-096339,LiZr3H18N4F19,LiZr3H18N4F19,F-H-Li-N-Zr,True,True,True
mb-mp-e-form-096583,Na3CrPCO7,Na3CrPCO7,C-Cr-Na-O-P,True,True,True
mb-mp-e-form-096612,Li4V3Cr3(FeO8)2,Li4V3Cr3(FeO8)2,Cr-Fe-Li-O-V,True,True,True
mb-mp-e-form-096641,Cr2O3,Cr2O3,Cr-O,True,True,True
mb-mp-e-form-096660,Li2FeBO4,Li2FeBO4,B-Fe-Li-O,True,True,True
mb-mp-e-form-096679,V2O5,V2O5,O-V,True,True,True
mb-mp-e-form-096687,Fe4O3F5,Fe4O3F5,F-Fe-O,True,True,True
mb-mp-e-form-096774,RbMg6FeO8,RbMg6FeO8,Fe-Mg-O-Rb,False,False,False
mb-mp-e-form-096790,MgSn2O5,MgSn2O5,Mg-O-Sn,False,True,True
mb-mp-e-form-096869,BaErFe4O7,BaErFe4O7,Ba-Er-Fe-O,False,False,False
mb-mp-e-form-096946,Gd2CuTe2(SO7)2,Gd2CuTe2(SO7)2,Cu-Gd-O-S-Te,False,False,False
mb-mp-e-form-097114,Li2WO4,Li2WO4,Li-O-W,True,True,True
mb-mp-e-form-097251,Sb(PO3)4,Sb(PO3)4,O-P-Sb,True,True,True
mb-mp-e-form-097439,LiCoPO4,LiCoPO4,Co-Li-O-P,True,True,True
mb-mp-e-form-097550,LiAlFeO4,LiAlFeO4,Al-Fe-Li-O,True,True,True
mb-mp-e-form-097558,Cr4P2O9,Cr4P2O9,Cr-O-P,True,True,True
mb-mp-e-form-097564,Na3Li3Fe2P2(CO7)2,Na3Li3Fe2P2(CO7)2,C-Fe-Li-Na-O-P,True,True,True
mb-mp-e-form-097659,LiCr3P3(HO6)2,LiCr3P3(HO6)2,Cr-H-Li-O-P,True,True,True
mb-mp-e-form-097693,LiCoPO4,LiCoPO4,Co-Li-O-P,True,True,True
mb-mp-e-form-097746,Mg3Fe2(GeO4)3,Mg3Fe2(GeO4)3,Fe-Ge-Mg-O,True,True,True
mb-mp-e-form-097821,BaSr7Mn2(FeO4)6,BaSr7Mn2(FeO4)6,Ba-Fe-Mn-O-Sr,False,False,False
mb-mp-e-form-098030,NaAlSiO5,NaAlSiO5,Al-Na-O-Si,False,False,True
mb-mp-e-form-098031,NaNb2Bi2O9,NaNb2Bi2O9,Bi-Na-Nb-O,False,False,False
mb-mp-e-form-098059,Zr2Sb2Pb4O13,Zr2Sb2Pb4O13,O-Pb-Sb-Zr,False,False,False
mb-mp-e-form-098104,BaSr4(FeO2)5,BaSr4(FeO2)5,Ba-Fe-O-Sr,False,False,True
mb-mp-e-form-098254,Sr3Ru2O7,Sr3Ru2O7,O-Ru-Sr,True,True,True
mb-mp-e-form-098332,Sr16Fe16O41,Sr16Fe16O41,Fe-O-Sr,True,True,True
mb-mp-e-form-098339,Cr(PO3)5,Cr(PO3)5,Cr-O-P,True,True,True
mb-mp-e-form-098351,K2P2H2O7,K2P2H2O7,H-K-O-P,True,True,True
mb-mp-e-form-098397,LiSb3(P3O10)2,LiSb3(P3O10)2,Li-O-P-Sb,True,True,True
mb-mp-e-form-098466,Li5Fe8(BO3)8,Li5Fe8(BO3)8,B-Fe-Li-O,True,True,True
mb-mp-e-form-098527,Li3FePCO7,Li3FePCO7,C-Fe-Li-O-P,True,True,True
mb-mp-e-form-098549,Li4B4Sb2SO16,Li4B4Sb2SO16,B-Li-O-S-Sb,True,True,True
mb-mp-e-form-098668,NbFe3Cu2(PO4)6,NbFe3Cu2(PO4)6,Cu-Fe-Nb-O-P,True,True,True
mb-mp-e-form-098783,Mg6AlCO8,Mg6AlCO8,Al-C-Mg-O,False,False,False
mb-mp-e-form-098784,HfMg6CO8,HfMg6CO8,C-Hf-Mg-O,False,False,False
mb-mp-e-form-098865,Rb3NdCl6,Rb3NdCl6,Cl-Nd-Rb,False,False,False
mb-mp-e-form-098958,SmScS3,SmScS3,S-Sc-Sm,False,False,False
mb-mp-e-form-099011,Nd2Nb2S7O30,Nd2Nb2S7O30,Nb-Nd-O-S,False,False,False
mb-mp-e-form-099028,Sr2CoSbO6,Sr2CoSbO6,Co-O-Sb-Sr,False,False,False
mb-mp-e-form-099039,Na3Nd(AsO4)2,Na3Nd(AsO4)2,As-Na-Nd-O,False,False,False
mb-mp-e-form-099123,Be2BH3O5,Be2BH3O5,B-Be-H-O,False,False,True
mb-mp-e-form-099160,LiScMo3O8,LiScMo3O8,Li-Mo-O-Sc,True,True,True
mb-mp-e-form-099169,Ba2PbO4,Ba2PbO4,Ba-O-Pb,True,True,True
mb-mp-e-form-099186,V6PbO11,V6PbO11,O-Pb-V,True,True,True
mb-mp-e-form-099255,Na3Mg3In(SO4)6,Na3Mg3In(SO4)6,In-Mg-Na-O-S,True,True,True
mb-mp-e-form-099273,CaCO3,CaCO3,C-Ca-O,True,True,True
mb-mp-e-form-099366,Mo(PO3)5,Mo(PO3)5,Mo-O-P,True,True,True
mb-mp-e-form-099760,NaMn3P3O13,NaMn3P3O13,Mn-Na-O-P,True,True,True
mb-mp-e-form-099763,Zn2SiO4,Zn2SiO4,O-Si-Zn,True,True,True
mb-mp-e-form-099872,K2NaGdCl6,K2NaGdCl6,Cl-Gd-K-Na,False,False,False
mb-mp-e-form-099910,LiCoPO4,LiCoPO4,Co-Li-O-P,False,True,True
mb-mp-e-form-099927,Li2VFeP2(HO5)2,Li2VFeP2(HO5)2,Fe-H-Li-O-P-V,False,True,True
mb-mp-e-form-099936,Ba8In6O17,Ba8In6O17,Ba-In-O,True,True,True
mb-mp-e-form-099955,LiV2O5,LiV2O5,Li-O-V,True,True,True
mb-mp-e-form-099999,Sr8Fe5Re5O28,Sr8Fe5Re5O28,Fe-O-Re-Sr,False,False,True
mb-mp-e-form-100002,KB5(H2O5)2,KB5(H2O5)2,B-H-K-O,False,False,True
mb-mp-e-form-100091,Sr10Cu5Mo4WO30,Sr10Cu5Mo4WO30,Cu-Mo-O-Sr-W,False,False,False
mb-mp-e-form-100095,NaLi3V4O12,NaLi3V4O12,Li-Na-O-V,False,False,True
mb-mp-e-form-100112,K2FeP2H3(O4F)2,K2FeP2H3(O4F)2,F-Fe-H-K-O-P,False,True,True
mb-mp-e-form-100113,Ho3Sc2S7,Ho3Sc2S7,Ho-S-Sc,False,False,False
mb-mp-e-form-100213,MgGeO3,MgGeO3,Ge-Mg-O,True,True,True
mb-mp-e-form-100245,MoPO5,MoPO5,Mo-O-P,True,True,True
mb-mp-e-form-100256,K3V5O14,K3V5O14,K-O-V,True,True,True
mb-mp-e-form-100301,Na5Lu(WO4)4,Na5Lu(WO4)4,Lu-Na-O-W,True,True,True
mb-mp-e-form-100342,ReF7,ReF7,F-Re,True,True,True
mb-mp-e-form-100361,RbTeHOF4,RbTeHOF4,F-H-O-Rb-Te,True,True,True
mb-mp-e-form-100444,VO2F,VO2F,F-O-V,True,True,True
mb-mp-e-form-100541,Li4VCr3O8,Li4VCr3O8,Cr-Li-O-V,True,True,True
mb-mp-e-form-100783,Ti(WO4)2,Ti(WO4)2,O-Ti-W,True,True,True
mb-mp-e-form-100979,PrSbMo2O9,PrSbMo2O9,Mo-O-Pr-Sb,False,False,False
mb-mp-e-form-100986,NaU(B2O5)3,NaU(B2O5)3,B-Na-O-U,False,False,True
mb-mp-e-form-100988,HgB4O7,HgB4O7,B-Hg-O,True,True,True
mb-mp-e-form-100998,Ba2V2Te2O11,Ba2V2Te2O11,Ba-O-Te-V,False,False,True
mb-mp-e-form-101045,VCrO3,VCrO3,Cr-O-V,False,True,True
mb-mp-e-form-101049,Ti(FeO2)2,Ti(FeO2)2,Fe-O-Ti,False,True,True
mb-mp-e-form-101158,K2PdF4,K2PdF4,F-K-Pd,True,True,True
mb-mp-e-form-101166,LiCoPO4,LiCoPO4,Co-Li-O-P,True,True,True
mb-mp-e-form-101226,RbErSeCl2O3,RbErSeCl2O3,Cl-Er-O-Rb-Se,True,True,True
mb-mp-e-form-101321,LiSnPO4,LiSnPO4,Li-O-P-Sn,True,True,True
mb-mp-e-form-101381,LiP5W3O19,LiP5W3O19,Li-O-P-W,True,True,True
mb-mp-e-form-101413,LiVCrP2(HO5)2,LiVCrP2(HO5)2,Cr-H-Li-O-P-V,True,True,True
mb-mp-e-form-101568,Li2MnVP2(HO5)2,Li2MnVP2(HO5)2,H-Li-Mn-O-P-V,True,True,True
mb-mp-e-form-101584,LiFeF5,LiFeF5,F-Fe-Li,True,True,True
mb-mp-e-form-101589,Li2Mn(BO3)2,Li2Mn(BO3)2,B-Li-Mn-O,True,True,True
mb-mp-e-form-101596,Li8MnFe7(BO3)8,Li8MnFe7(BO3)8,B-Fe-Li-Mn-O,True,True,True
mb-mp-e-form-101622,LiV2P4(HO8)2,LiV2P4(HO8)2,H-Li-O-P-V,True,True,True
mb-mp-e-form-101626,LiMnP2HO7,LiMnP2HO7,H-Li-Mn-O-P,True,True,True
mb-mp-e-form-101826,TiNiO3,TiNiO3,Ni-O-Ti,False,True,True
mb-mp-e-form-101959,GdB(SO4)3,GdB(SO4)3,B-Gd-O-S,False,False,False
mb-mp-e-form-102040,CsEu(WO4)2,CsEu(WO4)2,Cs-Eu-O-W,False,False,False
mb-mp-e-form-102197,Zn2SiO4,Zn2SiO4,O-Si-Zn,True,True,True
mb-mp-e-form-102454,LiFePO4,LiFePO4,Fe-Li-O-P,True,True,True
mb-mp-e-form-102475,Li2FePO5,Li2FePO5,Fe-Li-O-P,True,True,True
mb-mp-e-form-102581,LiNbCoO4,LiNbCoO4,Co-Li-Nb-O,True,True,True
mb-mp-e-form-102596,Sm2Pb2O7,Sm2Pb2O7,O-Pb-Sm,True,True,True
mb-mp-e-form-102679,Li8Mn3Fe5(BO3)8,Li8Mn3Fe5(BO3)8,B-Fe-Li-Mn-O,True,True,True
mb-mp-e-form-102723,Mn2AlO4,Mn2AlO4,Al-Mn-O,True,True,True
mb-mp-e-form-102747,Y(FeO2)2,Y(FeO2)2,Fe-O-Y,True,True,True
mb-mp-e-form-102753,Ca2NiWO6,Ca2NiWO6,Ca-Ni-O-W,True,True,True
mb-mp-e-form-102788,Ca3V6(FeO6)4,Ca3V6(FeO6)4,Ca-Fe-O-V,True,True,True
mb-mp-e-form-102804,Sr2CrSO3,Sr2CrSO3,Cr-O-S-Sr,True,True,True
mb-mp-e-form-102805,VZnPO5,VZnPO5,O-P-V-Zn,True,True,True
mb-mp-e-form-102838,Ti(FeO2)2,Ti(FeO2)2,Fe-O-Ti,False,True,True
mb-mp-e-form-102889,Sr4La13Cu17O35F16,Sr4La13Cu17O35F16,Cu-F-La-O-Sr,False,False,False
mb-mp-e-form-102936,BaYbO3,BaYbO3,Ba-O-Yb,False,False,True
mb-mp-e-form-103001,Mn8Si6O25,Mn8Si6O25,Mn-O-Si,False,False,True
mb-mp-e-form-103048,K3TmCl6,K3TmCl6,Cl-K-Tm,False,False,False
mb-mp-e-form-103054,GdTl(WO4)2,GdTl(WO4)2,Gd-O-Tl-W,False,False,False
mb-mp-e-form-103124,Ca(YS2)2,Ca(YS2)2,Ca-S-Y,True,True,True
mb-mp-e-form-103134,BaCrO4,BaCrO4,Ba-Cr-O,True,True,True
mb-mp-e-form-103185,LiMo2P3O13,LiMo2P3O13,Li-Mo-O-P,True,True,True
mb-mp-e-form-103260,La3GaS5O,La3GaS5O,Ga-La-O-S,True,True,True
mb-mp-e-form-103374,Li2Sn(BO3)2,Li2Sn(BO3)2,B-Li-O-Sn,True,True,True
mb-mp-e-form-103385,LiSnP2O7,LiSnP2O7,Li-O-P-Sn,True,True,True
mb-mp-e-form-103682,Cs2PtF6,Cs2PtF6,Cs-F-Pt,True,True,True
mb-mp-e-form-103691,Li5Mn6(BO3)6,Li5Mn6(BO3)6,B-Li-Mn-O,True,True,True
mb-mp-e-form-103759,Li3Ti2(GeO4)3,Li3Ti2(GeO4)3,Ge-Li-O-Ti,True,True,True
mb-mp-e-form-103764,Sr4S3O,Sr4S3O,O-S-Sr,True,True,True
mb-mp-e-form-103996,NdClO2,NdClO2,Cl-Nd-O,False,False,True
mb-mp-e-form-104066,Na3YbC2(O3F)2,Na3YbC2(O3F)2,C-F-Na-O-Yb,False,False,True
mb-mp-e-form-104233,Eu(ErS2)2,Eu(ErS2)2,Er-Eu-S,True,True,True
mb-mp-e-form-104247,Li10Si2PbO10,Li10Si2PbO10,Li-O-Pb-Si,True,True,True
mb-mp-e-form-104288,Sr2Fe2O5,Sr2Fe2O5,Fe-O-Sr,True,True,True
mb-mp-e-form-104368,U(MoO4)2,U(MoO4)2,Mo-O-U,True,True,True
mb-mp-e-form-104411,LiFePO4,LiFePO4,Fe-Li-O-P,True,True,True
mb-mp-e-form-104549,SnP6(WO8)3,SnP6(WO8)3,O-P-Sn-W,True,True,True
mb-mp-e-form-104589,V3Fe2Ni(PO4)6,V3Fe2Ni(PO4)6,Fe-Ni-O-P-V,True,True,True
mb-mp-e-form-104680,LiYbO2,LiYbO2,Li-O-Yb,True,True,True
mb-mp-e-form-104693,LiFeP2O7,LiFeP2O7,Fe-Li-O-P,True,True,True
mb-mp-e-form-104697,FeP6(WO8)3,FeP6(WO8)3,Fe-O-P-W,True,True,True
mb-mp-e-form-104827,CaSb2P2O9,CaSb2P2O9,Ca-O-P-Sb,True,True,True
mb-mp-e-form-105029,UMn(OF2)3,UMn(OF2)3,F-Mn-O-U,False,False,False
mb-mp-e-form-105121,NaLaTa2O9,NaLaTa2O9,La-Na-O-Ta,False,False,True
mb-mp-e-form-105184,MnSn(BO3)2,MnSn(BO3)2,B-Mn-O-Sn,True,True,True
mb-mp-e-form-105329,KV2PO8,KV2PO8,K-O-P-V,True,True,True
mb-mp-e-form-105331,Na7Fe4(PO4)6,Na7Fe4(PO4)6,Fe-Na-O-P,True,True,True
mb-mp-e-form-105342,Li3Sn2(PO4)3,Li3Sn2(PO4)3,Li-O-P-Sn,True,True,True
mb-mp-e-form-105381,LiV(PO4)2,LiV(PO4)2,Li-O-P-V,True,True,True
mb-mp-e-form-105410,Li8HfO6,Li8HfO6,Hf-Li-O,True,True,True
mb-mp-e-form-105434,Li3Sb(PO4)2,Li3Sb(PO4)2,Li-O-P-Sb,True,True,True
mb-mp-e-form-105572,LiSiPCO7,LiSiPCO7,C-Li-O-P-Si,True,True,True
mb-mp-e-form-105671,Fe5(OF4)2,Fe5(OF4)2,F-Fe-O,True,True,True
mb-mp-e-form-105717,Li2MnSn(PO4)2,Li2MnSn(PO4)2,Li-Mn-O-P-Sn,True,True,True
mb-mp-e-form-105785,Sr2YMo2O7,Sr2YMo2O7,Mo-O-Sr-Y,True,True,True
mb-mp-e-form-105787,MgTiBiO5,MgTiBiO5,Bi-Mg-O-Ti,True,True,True
mb-mp-e-form-105913,NaMnP2O7,NaMnP2O7,Mn-Na-O-P,False,False,True
mb-mp-e-form-105999,LiLuF2,LiLuF2,F-Li-Lu,False,False,True
mb-mp-e-form-106010,K3Si5H2O11,K3Si5H2O11,H-K-O-Si,False,False,True
mb-mp-e-form-106149,Li3Fe2(PO4)3,Li3Fe2(PO4)3,Fe-Li-O-P,True,True,True
mb-mp-e-form-106309,LiMnP2O7,LiMnP2O7,Li-Mn-O-P,True,True,True
mb-mp-e-form-106349,Li3Bi(PO4)2,Li3Bi(PO4)2,Bi-Li-O-P,True,True,True
mb-mp-e-form-106429,LiP4WO12,LiP4WO12,Li-O-P-W,True,True,True
mb-mp-e-form-106526,LiMn(PO3)4,LiMn(PO3)4,Li-Mn-O-P,True,True,True
mb-mp-e-form-106567,Li2Mn3(PO4)3,Li2Mn3(PO4)3,Li-Mn-O-P,True,True,True
mb-mp-e-form-106767,BaMg6VO8,BaMg6VO8,Ba-Mg-O-V,False,False,True
mb-mp-e-form-106781,BaHfMg6O8,BaHfMg6O8,Ba-Hf-Mg-O,False,False,False
mb-mp-e-form-106835,Sr2Ti2As2OF2,Sr2Ti2As2OF2,As-F-O-Sr-Ti,False,False,False
mb-mp-e-form-106866,K2TlAsF6,K2TlAsF6,As-F-K-Tl,False,False,False
mb-mp-e-form-106868,K2LiPdF6,K2LiPdF6,F-K-Li-Pd,False,False,False
mb-mp-e-form-106931,GdWBrO4,GdWBrO4,Br-Gd-O-W,False,False,False
mb-mp-e-form-106952,SrCo2BPO7,SrCo2BPO7,B-Co-O-P-Sr,False,False,False
mb-mp-e-form-107029,Ba4Ce(RuO4)3,Ba4Ce(RuO4)3,Ba-Ce-O-Ru,False,False,True
mb-mp-e-form-107035,SrNdNiO4,SrNdNiO4,Nd-Ni-O-Sr,False,False,False
mb-mp-e-form-107052,Mg2Al2SiO9,Mg2Al2SiO9,Al-Mg-O-Si,False,False,True
mb-mp-e-form-107227,LiMnP2O7,LiMnP2O7,Li-Mn-O-P,True,True,True
mb-mp-e-form-107232,V2(PO4)3,V2(PO4)3,O-P-V,True,True,True
mb-mp-e-form-107263,Rb3In(PO4)2,Rb3In(PO4)2,In-O-P-Rb,True,True,True
mb-mp-e-form-107278,CdSiO3,CdSiO3,Cd-O-Si,True,True,True
mb-mp-e-form-107329,La5YbS8,La5YbS8,La-S-Yb,True,True,True
mb-mp-e-form-107348,Ti2P2H4O11,Ti2P2H4O11,H-O-P-Ti,True,True,True
mb-mp-e-form-107349,LiMo2(PO4)3,LiMo2(PO4)3,Li-Mo-O-P,True,True,True
mb-mp-e-form-107450,Li2CrSiO4,Li2CrSiO4,Cr-Li-O-Si,True,True,True
mb-mp-e-form-107461,Li3P3WO11,Li3P3WO11,Li-O-P-W,True,True,True
mb-mp-e-form-107503,LiMnPO4,LiMnPO4,Li-Mn-O-P,True,True,True
mb-mp-e-form-107746,AlCrO3,AlCrO3,Al-Cr-O,True,True,True
mb-mp-e-form-107774,RbYMg6O8,RbYMg6O8,Mg-O-Rb-Y,False,False,False
mb-mp-e-form-107776,Mg6AlBO8,Mg6AlBO8,Al-B-Mg-O,False,False,True
mb-mp-e-form-107804,LaFeWO6,LaFeWO6,Fe-La-O-W,True,True,True
mb-mp-e-form-107816,CaCuP2O7,CaCuP2O7,Ca-Cu-O-P,True,True,True
mb-mp-e-form-107842,VCr(PO4)2,VCr(PO4)2,Cr-O-P-V,False,False,True
mb-mp-e-form-107859,Ba2InGaO5,Ba2InGaO5,Ba-Ga-In-O,False,False,False
mb-mp-e-form-107959,CsNpCl2O3,CsNpCl2O3,Cl-Cs-Np-O,False,False,True
mb-mp-e-form-107976,Cs2Mo3P5O19,Cs2Mo3P5O19,Cs-Mo-O-P,False,False,True
mb-mp-e-form-108147,CsNaB10(H2O9)2,CsNaB10(H2O9)2,B-Cs-H-Na-O,False,False,True
mb-mp-e-form-108149,BaTi2Fe4O11,BaTi2Fe4O11,Ba-Fe-O-Ti,False,False,False
mb-mp-e-form-108169,Sr2EuNb(CuO4)2,Sr2EuNb(CuO4)2,Cu-Eu-Nb-O-Sr,True,True,True
mb-mp-e-form-108226,YAuO2,YAuO2,Au-O-Y,True,True,True
mb-mp-e-form-108319,K2VPO6,K2VPO6,K-O-P-V,True,True,True
mb-mp-e-form-108327,CsMn(PO3)4,CsMn(PO3)4,Cs-Mn-O-P,True,True,True
mb-mp-e-form-108338,Cs7Np3(Cl2O)6,Cs7Np3(Cl2O)6,Cl-Cs-Np-O,True,True,True
mb-mp-e-form-108379,LiMoP2O7,LiMoP2O7,Li-Mo-O-P,True,True,True
mb-mp-e-form-108391,Li2Mn(PO3)5,Li2Mn(PO3)5,Li-Mn-O-P,True,True,True
mb-mp-e-form-108405,SnF2,SnF2,F-Sn,True,True,True
mb-mp-e-form-108427,Li2CuF4,Li2CuF4,Cu-F-Li,True,True,True
mb-mp-e-form-108483,V3O5F,V3O5F,F-O-V,True,True,True
mb-mp-e-form-108520,Li4V3P8O29,Li4V3P8O29,Li-O-P-V,True,True,True
mb-mp-e-form-108535,Li4V3P8O29,Li4V3P8O29,Li-O-P-V,True,True,True
mb-mp-e-form-108629,Li4V3P8O29,Li4V3P8O29,Li-O-P-V,True,True,True
mb-mp-e-form-108709,Li5Si2BiO8,Li5Si2BiO8,Bi-Li-O-Si,True,True,True
mb-mp-e-form-108717,LiMnPO4,LiMnPO4,Li-Mn-O-P,True,True,True
mb-mp-e-form-108745,ZnSnF4,ZnSnF4,F-Sn-Zn,True,True,True
mb-mp-e-form-108780,Mg6FeCuO8,Mg6FeCuO8,Cu-Fe-Mg-O,False,False,True
mb-mp-e-form-108869,Cs2NbCuF6,Cs2NbCuF6,Cs-Cu-F-Nb,False,False,False
mb-mp-e-form-108878,Mn2V3Sn(PO4)6,Mn2V3Sn(PO4)6,Mn-O-P-Sn-V,False,False,True
mb-mp-e-form-108909,Li3MnV(PO4)3,Li3MnV(PO4)3,Li-Mn-O-P-V,False,True,True
mb-mp-e-form-108912,Li3Mn2(SiO4)2,Li3Mn2(SiO4)2,Li-Mn-O-Si,False,True,True
mb-mp-e-form-109042,La2Cd(SeO)2,La2Cd(SeO)2,Cd-La-O-Se,False,False,False
mb-mp-e-form-109051,KSm(MoO4)2,KSm(MoO4)2,K-Mo-O-Sm,False,False,False
mb-mp-e-form-109102,Ti5Bi4(PbO9)2,Ti5Bi4(PbO9)2,Bi-O-Pb-Ti,False,False,True
mb-mp-e-form-109200,Sr2CdWO6,Sr2CdWO6,Cd-O-Sr-W,True,True,True
mb-mp-e-form-109329,Na4Zr2Ti(CO4)4,Na4Zr2Ti(CO4)4,C-Na-O-Ti-Zr,True,True,True
mb-mp-e-form-109398,Th(MoO4)2,Th(MoO4)2,Mo-O-Th,True,True,True
mb-mp-e-form-109486,Li2P2WO8,Li2P2WO8,Li-O-P-W,True,True,True
mb-mp-e-form-109497,NaVPO5,NaVPO5,Na-O-P-V,True,True,True
mb-mp-e-form-109932,Li5V3P8O29,Li5V3P8O29,Li-O-P-V,False,True,True
mb-mp-e-form-110142,KCr12Si8ClO28,KCr12Si8ClO28,Cl-Cr-K-O-Si,False,False,False
mb-mp-e-form-110178,Na2TiZn2SiO7,Na2TiZn2SiO7,Na-O-Si-Ti-Zn,True,True,True
mb-mp-e-form-110543,Li5V3P8O29,Li5V3P8O29,Li-O-P-V,True,True,True
mb-mp-e-form-110740,Mg2V3O8,Mg2V3O8,Mg-O-V,True,True,True
mb-mp-e-form-110748,Si3(WO6)2,Si3(WO6)2,O-Si-W,True,True,True
mb-mp-e-form-110822,ZnFe(SiO3)2,ZnFe(SiO3)2,Fe-O-Si-Zn,True,True,True
mb-mp-e-form-110841,Ta2WO8,Ta2WO8,O-Ta-W,True,True,True
mb-mp-e-form-110873,V2(OF)3,V2(OF)3,F-O-V,False,True,True
mb-mp-e-form-110875,Ti3NiSb2(PO4)6,Ti3NiSb2(PO4)6,Ni-O-P-Sb-Ti,False,False,True
mb-mp-e-form-110923,Li7Mn4(P2O7)4,Li7Mn4(P2O7)4,Li-Mn-O-P,False,True,True
mb-mp-e-form-111018,Ba2Zn2TeP2O11,Ba2Zn2TeP2O11,Ba-O-P-Te-Zn,False,False,False
mb-mp-e-form-111072,YFe3(BO3)4,YFe3(BO3)4,B-Fe-O-Y,False,False,False
mb-mp-e-form-111094,Na5Mn4(SiO3)6,Na5Mn4(SiO3)6,Mn-Na-O-Si,False,False,True
mb-mp-e-form-111269,KTe2F9,KTe2F9,F-K-Te,True,True,True
mb-mp-e-form-111296,Li2V(PO4)2,Li2V(PO4)2,Li-O-P-V,True,True,True
mb-mp-e-form-111336,LiVPO5,LiVPO5,Li-O-P-V,True,True,True
mb-mp-e-form-111375,CsGeB3O7,CsGeB3O7,B-Cs-Ge-O,True,True,True
mb-mp-e-form-111387,Cs2KRhF6,Cs2KRhF6,Cs-F-K-Rh,True,True,True
mb-mp-e-form-111492,TiNi(PO4)2,TiNi(PO4)2,Ni-O-P-Ti,True,True,True
mb-mp-e-form-111583,Li2VO2F,Li2VO2F,F-Li-O-V,True,True,True
mb-mp-e-form-111611,Li3MnV(PO4)3,Li3MnV(PO4)3,Li-Mn-O-P-V,True,True,True
mb-mp-e-form-111891,Rb2GaCuF6,Rb2GaCuF6,Cu-F-Ga-Rb,False,False,False
mb-mp-e-form-111898,Cs2InSbF6,Cs2InSbF6,Cs-F-In-Sb,False,False,False
mb-mp-e-form-111958,Li6MnV3(PO4)6,Li6MnV3(PO4)6,Li-Mn-O-P-V,False,True,True
mb-mp-e-form-111978,Li12Mn3V5(PO4)12,Li12Mn3V5(PO4)12,Li-Mn-O-P-V,False,False,True
mb-mp-e-form-112011,Li2Al2(SiO4)3,Li2Al2(SiO4)3,Al-Li-O-Si,False,False,True
mb-mp-e-form-112022,Na3B6BrO10,Na3B6BrO10,B-Br-Na-O,False,False,False
mb-mp-e-form-112065,Pr2Cu(GeO4)2,Pr2Cu(GeO4)2,Cu-Ge-O-Pr,False,False,False
mb-mp-e-form-112101,CeTl2(PO3)5,CeTl2(PO3)5,Ce-O-P-Tl,False,False,False
mb-mp-e-form-112120,Sr7Mn4O15,Sr7Mn4O15,Mn-O-Sr,True,True,True
mb-mp-e-form-112142,MgCoSiO4,MgCoSiO4,Co-Mg-O-Si,False,False,True
mb-mp-e-form-112177,Ca8P6H12O29,Ca8P6H12O29,Ca-H-O-P,False,False,True
mb-mp-e-form-112233,EuMnO3,EuMnO3,Eu-Mn-O,True,True,True
mb-mp-e-form-112256,LiV(PO3)4,LiV(PO3)4,Li-O-P-V,True,True,True
mb-mp-e-form-112452,Li4Ti2Nb3Fe3O16,Li4Ti2Nb3Fe3O16,Fe-Li-Nb-O-Ti,True,True,True
mb-mp-e-form-112463,Li4CrP2(O4F)2,Li4CrP2(O4F)2,Cr-F-Li-O-P,True,True,True
mb-mp-e-form-112480,LiMn2OF3,LiMn2OF3,F-Li-Mn-O,True,True,True
mb-mp-e-form-112589,Li24Ti7Cr5O36,Li24Ti7Cr5O36,Cr-Li-O-Ti,True,True,True
mb-mp-e-form-112616,Li6V3P8O29,Li6V3P8O29,Li-O-P-V,True,True,True
mb-mp-e-form-112676,V2O3F,V2O3F,F-O-V,True,True,True
mb-mp-e-form-112692,Mn12O5F19,Mn12O5F19,F-Mn-O,True,True,True
mb-mp-e-form-112709,Mn12O5F19,Mn12O5F19,F-Mn-O,True,True,True
