model,split_scope,target_id,target_formula,target_reduced_formula,target_chemical_system,target_natoms,source_id,source_formula,source_reduced_formula,source_chemical_system,source_natoms,overlap_kind,source_note
MEGNet,train,mb-mp-e-form-088593,Dy2(SeO4)3,Dy2(SeO4)3,Dy-O-Se,68,mp-769232,Dy8 Se12 O48,Dy2(SeO4)3,Dy-O-Se,68,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-034057,Ca3Hg2,Ca3Hg2,Ca-Hg,10,mp-11288,Ca6 Hg4,Ca3Hg2,Ca-Hg,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-119608,Li2Mn3(Si3O8)2,Li2Mn3(Si3O8)2,Li-Mn-O-Si,54,mp-766967,Li4 Mn6 Si12 O32,Li2Mn3(Si3O8)2,Li-Mn-O-Si,54,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-052576,LaAl3Pd2,LaAl3Pd2,Al-La-Pd,6,mp-30815,La1 Al3 Pd2,LaAl3Pd2,Al-La-Pd,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-068507,Hg2Sb2O7,Hg2Sb2O7,Hg-O-Sb,22,mp-557697,Hg4 Sb4 O14,Hg2Sb2O7,Hg-O-Sb,22,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-099541,Li4Cr3GaO8,Li4Cr3GaO8,Cr-Ga-Li-O,32,mp-770241,Li8 Cr6 Ga2 O16,Li4Cr3GaO8,Cr-Ga-Li-O,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-050756,Ba(SbPd)2,Ba(SbPd)2,Ba-Pd-Sb,5,mp-6963,Ba1 Sb2 Pd2,Ba(SbPd)2,Ba-Pd-Sb,5,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-046630,Nd(NiGe)2,Nd(NiGe)2,Ge-Nd-Ni,5,mp-4302,Nd1 Ni2 Ge2,Nd(NiGe)2,Ge-Nd-Ni,5,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-028670,NbRh,NbRh,Nb-Rh,18,mp-567345,Nb9 Rh9,NbRh,Nb-Rh,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-056635,Yb(NiP)2,Yb(NiP)2,Ni-P-Yb,5,mp-570412,Yb1 Ni2 P2,Yb(NiP)2,Ni-P-Yb,5,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-103332,InBO3,InBO3,B-In-O,10,mp-7027,In2 B2 O6,InBO3,B-In-O,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-045675,PrInAu2,PrInAu2,Au-In-Pr,4,mp-570611,Pr1 In1 Au2,PrInAu2,Au-In-Pr,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-054777,H8PtN2(ClO)2,H8PtN2(ClO)2,Cl-H-N-O-Pt,30,mp-722189,H16 Pt2 N4 Cl4 O4,H8PtN2(ClO)2,Cl-H-N-O-Pt,30,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-128357,Sr10P6BrO24F,Sr10P6BrO24F,Br-F-O-P-Sr,84,mp-534901,Sr20 P12 Br2 O48 F2,Sr10P6BrO24F,Br-F-O-P-Sr,84,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-025567,VGaFe2,VGaFe2,Fe-Ga-V,4,mp-21883,V1 Ga1 Fe2,VGaFe2,Fe-Ga-V,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-105182,B5Pb2BrO9,B5Pb2BrO9,B-Br-O-Pb,68,mp-23623,B20 Pb8 Br4 O36,B5Pb2BrO9,B-Br-O-Pb,68,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-104549,SnP6(WO8)3,SnP6(WO8)3,O-P-Sn-W,34,mp-772387,Sn1 P6 W3 O24,SnP6(WO8)3,O-P-Sn-W,34,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-051485,Sr2InPt2,Sr2InPt2,In-Pt-Sr,10,mp-20393,Sr4 In2 Pt4,Sr2InPt2,In-Pt-Sr,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-017726,YMg4Cu,YMg4Cu,Cu-Mg-Y,24,mp-570765,Y4 Mg16 Cu4,YMg4Cu,Cu-Mg-Y,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-107108,Ba2SnS3F2,Ba2SnS3F2,Ba-F-S-Sn,32,mp-17918,Ba8 Sn4 S12 F8,Ba2SnS3F2,Ba-F-S-Sn,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-083758,KSeO2F,KSeO2F,F-K-O-Se,10,mp-9205,K2 Se2 O4 F2,KSeO2F,F-K-O-Se,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-085390,YbCu2(MoO4)3,YbCu2(MoO4)3,Cu-Mo-O-Yb,36,mp-565220,Yb2 Cu4 Mo6 O24,YbCu2(MoO4)3,Cu-Mo-O-Yb,36,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-043656,ErB3Mo,ErB3Mo,B-Er-Mo,10,mp-5426,Er2 B6 Mo2,ErB3Mo,B-Er-Mo,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-127873,Dy3ReO7,Dy3ReO7,Dy-O-Re,22,mp-555247,Dy6 Re2 O14,Dy3ReO7,Dy-O-Re,22,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-068467,Gd(IO3)3,Gd(IO3)3,Gd-I-O,52,mp-510661,Gd4 I12 O36,Gd(IO3)3,Gd-I-O,52,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-044741,Ta8NiSe8,Ta8NiSe8,Ni-Se-Ta,68,mp-654199,Ta32 Ni4 Se32,Ta8NiSe8,Ni-Se-Ta,68,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-075690,Li4Mn2Co3Te3O16,Li4Mn2Co3Te3O16,Co-Li-Mn-O-Te,28,mp-767658,Li4 Mn2 Co3 Te3 O16,Li4Mn2Co3Te3O16,Co-Li-Mn-O-Te,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-105251,SrAl3P2(HO2)7,SrAl3P2(HO2)7,Al-H-O-P-Sr,27,mp-42458,Sr1 Al3 P2 H7 O14,SrAl3P2(HO2)7,Al-H-O-P-Sr,27,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-046688,Hf4NbGe4,Hf4NbGe4,Ge-Hf-Nb,36,mp-571038,Hf16 Nb4 Ge16,Hf4NbGe4,Ge-Hf-Nb,36,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-100558,Li4Ti3Mn3(CoO8)2,Li4Ti3Mn3(CoO8)2,Co-Li-Mn-O-Ti,28,mp-770518,Li4 Ti3 Mn3 Co2 O16,Li4Ti3Mn3(CoO8)2,Co-Li-Mn-O-Ti,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-053841,Hf3Si3Ni2,Hf3Si3Ni2,Hf-Ni-Si,16,mp-9605,Hf6 Si6 Ni4,Hf3Si3Ni2,Hf-Ni-Si,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-045468,Tl2Fe3S4,Tl2Fe3S4,Fe-S-Tl,18,mp-17488,Tl4 Fe6 S8,Tl2Fe3S4,Fe-S-Tl,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-059585,Sc5As3,Sc5As3,As-Sc,32,mp-505002,Sc20 As12,Sc5As3,As-Sc,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-019875,RbBeH3,RbBeH3,Be-H-Rb,20,mp-975031,Rb4 Be4 H12,RbBeH3,Be-H-Rb,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-053672,HfI3,HfI3,Hf-I,8,mp-568002,Hf2 I6,HfI3,Hf-I,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-075517,CsRe(Cl2O)2,CsRe(Cl2O)2,Cl-Cs-O-Re,32,mp-572546,Cs4 Re4 Cl16 O8,CsRe(Cl2O)2,Cl-Cs-O-Re,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-109434,Li2Si6Ni3O16,Li2Si6Ni3O16,Li-Ni-O-Si,54,mp-761607,Li4 Si12 Ni6 O32,Li2Si6Ni3O16,Li-Ni-O-Si,54,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-087508,Ba2YBr7,Ba2YBr7,Ba-Br-Y,40,mp-752620,Ba8 Y4 Br28,Ba2YBr7,Ba-Br-Y,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-039555,HfFeGe,HfFeGe,Fe-Ge-Hf,9,mp-22191,Hf3 Fe3 Ge3,HfFeGe,Fe-Ge-Hf,9,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-063440,CsCu2Cl3,CsCu2Cl3,Cl-Cs-Cu,12,mp-23065,Cs2 Cu4 Cl6,CsCu2Cl3,Cl-Cs-Cu,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-040719,EuNiGe,EuNiGe,Eu-Ge-Ni,12,mp-5887,Eu4 Ni4 Ge4,EuNiGe,Eu-Ge-Ni,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-029792,Pm2TlCd,Pm2TlCd,Cd-Pm-Tl,4,mp-864629,Pm2 Tl1 Cd1,Pm2TlCd,Cd-Pm-Tl,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-110226,KVBP2HO9,KVBP2HO9,B-H-K-O-P-V,30,mp-25623,K2 V2 B2 P4 H2 O18,KVBP2HO9,B-H-K-O-P-V,30,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-041551,Ta2Ni3Se8,Ta2Ni3Se8,Ni-Se-Ta,26,mp-541509,Ta4 Ni6 Se16,Ta2Ni3Se8,Ni-Se-Ta,26,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-072330,Rb2NiH8(CO5)2,Rb2NiH8(CO5)2,C-H-Ni-O-Rb,46,mp-25717,Rb4 Ni2 H16 C4 O20,Rb2NiH8(CO5)2,C-H-Ni-O-Rb,46,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-115499,Li4Mn2Si4O13,Li4Mn2Si4O13,Li-Mn-O-Si,92,mp-762845,Li16 Mn8 Si16 O52,Li4Mn2Si4O13,Li-Mn-O-Si,92,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-113408,TlB5O8,TlB5O8,B-O-Tl,112,mp-680122,Tl8 B40 O64,TlB5O8,B-O-Tl,112,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-082373,Sr(GdSe2)2,Sr(GdSe2)2,Gd-Se-Sr,14,mp-34770,Sr2 Gd4 Se8,Sr(GdSe2)2,Gd-Se-Sr,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-042793,YB4Mo,YB4Mo,B-Mo-Y,24,mp-7691,Y4 B16 Mo4,YB4Mo,B-Mo-Y,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-048468,Cu(IrS2)2,Cu(IrS2)2,Cu-Ir-S,14,mp-15065,Cu2 Ir4 S8,Cu(IrS2)2,Cu-Ir-S,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-076486,MnFeBiO5,MnFeBiO5,Bi-Fe-Mn-O,32,mp-617119,Mn4 Fe4 Bi4 O20,MnFeBiO5,Bi-Fe-Mn-O,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-018658,Zn36Ga5Ni8,Zn36Ga5Ni8,Ga-Ni-Zn,49,mp-30707,Zn36 Ga5 Ni8,Zn36Ga5Ni8,Ga-Ni-Zn,49,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-074377,CdP2H6O7,CdP2H6O7,Cd-H-O-P,32,mp-24407,Cd2 P4 H12 O14,CdP2H6O7,Cd-H-O-P,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-015592,Te2Au,Te2Au,Au-Te,3,mp-1662,Te2 Au1,Te2Au,Au-Te,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-104232,RbTa(GeO3)3,RbTa(GeO3)3,Ge-O-Rb-Ta,28,mp-540632,Rb2 Ta2 Ge6 O18,RbTa(GeO3)3,Ge-O-Rb-Ta,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-068573,NbBr3O,NbBr3O,Br-Nb-O,20,mp-606393,Nb4 Br12 O4,NbBr3O,Br-Nb-O,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-131396,BaSr4U3O14,BaSr4U3O14,Ba-O-Sr-U,44,mp-559427,Ba2 Sr8 U6 O28,BaSr4U3O14,Ba-O-Sr-U,44,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-052514,Ce3(GeRh)2,Ce3(GeRh)2,Ce-Ge-Rh,28,mp-21597,Ce12 Ge8 Rh8,Ce3(GeRh)2,Ce-Ge-Rh,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-046675,Cs4P2Se9,Cs4P2Se9,Cs-P-Se,30,mp-569193,Cs8 P4 Se18,Cs4P2Se9,Cs-P-Se,30,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-074827,Li3Co2(GeO4)3,Li3Co2(GeO4)3,Co-Ge-Li-O,80,mp-1013807,Li12 Co8 Ge12 O48,Li3Co2(GeO4)3,Co-Ge-Li-O,80,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-094548,Na2SiSbCO7,Na2SiSbCO7,C-Na-O-Sb-Si,24,mp-770978,Na4 Si2 Sb2 C2 O14,Na2SiSbCO7,C-Na-O-Sb-Si,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-125336,KRb2VF6,KRb2VF6,F-K-Rb-V,10,mp-557411,K1 Rb2 V1 F6,KRb2VF6,F-K-Rb-V,10,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-053682,GdNiSb,GdNiSb,Gd-Ni-Sb,3,mp-569197,Gd1 Ni1 Sb1,GdNiSb,Gd-Ni-Sb,3,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-132484,Ba3Y2F12,Ba3Y2F12,Ba-F-Y,34,mp-752420,Ba6 Y4 F24,Ba3Y2F12,Ba-F-Y,34,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-100629,Mn3Cr2Sb(PO4)6,Mn3Cr2Sb(PO4)6,Cr-Mn-O-P-Sb,36,mp-776056,Mn3 Cr2 Sb1 P6 O24,Mn3Cr2Sb(PO4)6,Cr-Mn-O-P-Sb,36,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-074319,Cd3(AsO4)2,Cd3(AsO4)2,As-Cd-O,52,mp-13602,Cd12 As8 O32,Cd3(AsO4)2,As-Cd-O,52,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-061675,KTaPS6,KTaPS6,K-P-S-Ta,144,mp-683955,K16 Ta16 P16 S96,KTaPS6,K-P-S-Ta,144,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-128700,HfNbO4,HfNbO4,Hf-Nb-O,12,mp-850283,Hf2 Nb2 O8,HfNbO4,Hf-Nb-O,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-067811,Ce2CrN3,Ce2CrN3,Ce-Cr-N,6,mp-9277,Ce2 Cr1 N3,Ce2CrN3,Ce-Cr-N,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-007945,InSb,InSb,In-Sb,2,mp-10148,In1 Sb1,InSb,In-Sb,2,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-068544,NaFe(SeO4)2,NaFe(SeO4)2,Fe-Na-O-Se,12,mp-566412,Na1 Fe1 Se2 O8,NaFe(SeO4)2,Fe-Na-O-Se,12,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-114252,CdSnF6,CdSnF6,Cd-F-Sn,8,mp-13907,Cd1 Sn1 F6,CdSnF6,Cd-F-Sn,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-011895,Dy3Y,Dy3Y,Dy-Y,4,mp-979419,Dy3 Y1,Dy3Y,Dy-Y,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-045568,LaTlPd,LaTlPd,La-Pd-Tl,9,mp-30754,La3 Tl3 Pd3,LaTlPd,La-Pd-Tl,9,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-028616,K3PSe16,K3PSe16,K-P-Se,40,mp-29947,K6 P2 Se32,K3PSe16,K-P-Se,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-132452,Lu4Hf3O12,Lu4Hf3O12,Hf-Lu-O,38,mp-676653,Lu8 Hf6 O24,Lu4Hf3O12,Hf-Lu-O,38,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-037735,Ag4Te(NO3)2,Ag4Te(NO3)2,Ag-N-O-Te,52,mp-618375,Ag16 Te4 N8 O24,Ag4Te(NO3)2,Ag-N-O-Te,52,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-125716,KNaPrTaO5,KNaPrTaO5,K-Na-O-Pr-Ta,18,mp-861944,K2 Na2 Pr2 Ta2 O10,KNaPrTaO5,K-Na-O-Pr-Ta,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-027661,Li2ZnGe,Li2ZnGe,Ge-Li-Zn,16,mp-569115,Li8 Zn4 Ge4,Li2ZnGe,Ge-Li-Zn,16,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-025767,LiPm2Ga,LiPm2Ga,Ga-Li-Pm,4,mp-861947,Li1 Pm2 Ga1,LiPm2Ga,Ga-Li-Pm,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-022628,K(SnAu2)2,K(SnAu2)2,Au-K-Sn,14,mp-30402,K2 Sn4 Au8,K(SnAu2)2,Au-K-Sn,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-069572,Sr3BCNCl2,Sr3BCNCl2,B-C-Cl-N-Sr,32,mp-616577,Sr12 B4 C4 N4 Cl8,Sr3BCNCl2,B-C-Cl-N-Sr,32,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-056659,Re2Pt(CO)12,Re2Pt(CO)12,C-O-Pt-Re,27,mp-614325,Re2 Pt1 C12 O12,Re2Pt(CO)12,C-O-Pt-Re,27,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-088551,Li4Mn3Cr2Sb3O16,Li4Mn3Cr2Sb3O16,Cr-Li-Mn-O-Sb,28,mp-764395,Li4 Mn3 Cr2 Sb3 O16,Li4Mn3Cr2Sb3O16,Cr-Li-Mn-O-Sb,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-038878,Yb2CdHg,Yb2CdHg,Cd-Hg-Yb,4,mp-979968,Yb2 Cd1 Hg1,Yb2CdHg,Cd-Hg-Yb,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-072429,K(TeO3)2,K(TeO3)2,K-O-Te,36,mp-561973,K4 Te8 O24,K(TeO3)2,K-O-Te,36,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-050775,NaH2BrO5,NaH2BrO5,Br-H-Na-O,36,mp-740746,Na4 H8 Br4 O20,NaH2BrO5,Br-H-Na-O,36,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-015821,Li2CeAl,Li2CeAl,Al-Ce-Li,4,mp-865629,Li2 Ce1 Al1,Li2CeAl,Al-Ce-Li,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-040848,DyMgSn,DyMgSn,Dy-Mg-Sn,6,mp-867348,Dy2 Mg2 Sn2,DyMgSn,Dy-Mg-Sn,6,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-070467,MgH6(CO3)2,MgH6(CO3)2,C-H-Mg-O,60,mp-556127,Mg4 H24 C8 O24,MgH6(CO3)2,C-H-Mg-O,60,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-130266,BaBOF3,BaBOF3,B-Ba-F-O,24,mp-13680,Ba4 B4 O4 F12,BaBOF3,B-Ba-F-O,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-037672,Ce4Co2Sn5,Ce4Co2Sn5,Ce-Co-Sn,11,mp-542752,Ce4 Co2 Sn5,Ce4Co2Sn5,Ce-Co-Sn,11,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-088254,Tl2TeMo2(PO7)2,Tl2TeMo2(PO7)2,Mo-O-P-Te-Tl,84,mp-19677,Tl8 Te4 Mo8 P8 O56,Tl2TeMo2(PO7)2,Mo-O-P-Te-Tl,84,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-116481,TmAsO4,TmAsO4,As-O-Tm,24,mp-756550,Tm4 As4 O16,TmAsO4,As-O-Tm,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-021800,AgBrO4,AgBrO4,Ag-Br-O,24,mp-756139,Ag4 Br4 O16,AgBrO4,Ag-Br-O,24,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-034053,Ti3In3Rh2,Ti3In3Rh2,In-Rh-Ti,8,mp-11073,Ti3 In3 Rh2,Ti3In3Rh2,In-Rh-Ti,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-049509,Mg4P6Rh7,Mg4P6Rh7,Mg-P-Rh,17,mp-20241,Mg4 P6 Rh7,Mg4P6Rh7,Mg-P-Rh,17,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-108396,Na13Ca7S12Cl(O24F)2,Na13Ca7S12Cl(O24F)2,Ca-Cl-F-Na-O-S,83,mp-720360,Na13 Ca7 S12 Cl1 O48 F2,Na13Ca7S12Cl(O24F)2,Ca-Cl-F-Na-O-S,83,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-066590,TeHO3,TeHO3,H-O-Te,40,mp-625654,Te8 H8 O24,TeHO3,H-O-Te,40,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-001857,IrOs2Br,IrOs2Br,Br-Ir-Os,4,mp-631480,Ir1 Os2 Br1,IrOs2Br,Br-Ir-Os,4,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,val,mb-mp-e-form-067469,Dy(CrS2)3,Dy(CrS2)3,Cr-Dy-S,80,mp-530588,Dy8 Cr24 S48,Dy(CrS2)3,Cr-Dy-S,80,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-101158,K2PdF4,K2PdF4,F-K-Pd,7,mp-28163,K2 Pd1 F4,K2PdF4,F-K-Pd,7,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-111779,La2ZnRhO6,La2ZnRhO6,La-O-Rh-Zn,20,mp-10321,La4 Zn2 Rh2 O12,La2ZnRhO6,La-O-Rh-Zn,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-068559,Cs3Sm(PS4)2,Cs3Sm(PS4)2,Cs-P-S-Sm,56,mp-572833,Cs12 Sm4 P8 S32,Cs3Sm(PS4)2,Cs-P-S-Sm,56,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-092669,Cs3DyO3,Cs3DyO3,Cs-Dy-O,14,mp-779546,Cs6 Dy2 O6,Cs3DyO3,Cs-Dy-O,14,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-047605,Y2Sn5Rh3,Y2Sn5Rh3,Rh-Sn-Y,20,mp-30864,Y4 Sn10 Rh6,Y2Sn5Rh3,Rh-Sn-Y,20,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-023593,Hg3(SeI)2,Hg3(SeI)2,Hg-I-Se,28,mp-29955,Hg12 Se8 I8,Hg3(SeI)2,Hg-I-Se,28,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-033650,Dy3Ni13B2,Dy3Ni13B2,B-Dy-Ni,18,mp-542729,Dy3 Ni13 B2,Dy3Ni13B2,B-Dy-Ni,18,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-068608,FeBN3O3F4,FeBN3O3F4,B-F-Fe-N-O,48,mp-631397,Fe4 B4 N12 O12 F16,FeBN3O3F4,B-F-Fe-N-O,48,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,train,mb-mp-e-form-065616,ZnH2(CO2)2,ZnH2(CO2)2,C-H-O-Zn,108,mp-709039,Zn12 H24 C24 O48,ZnH2(CO2)2,C-H-O-Zn,108,structure_matcher,source JSON material_id namespace differs from matbench target IDs
MEGNet,test,mb-mp-e-form-038492,LaMg2Pd,LaMg2Pd,La-Mg-Pd,8,mp-12996,La2 Mg4 Pd2,LaMg2Pd,La-Mg-Pd,8,structure_matcher,source JSON material_id namespace differs from matbench target IDs
